age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
46,77889.59,3,610,10769.19,48,80000.0,82,0,0,11.51
31,250000.0,2,598,6026.52,48,4247.61,76,0,1,11.27
38,55926.86,3,695,9232.35,36,6962.38,75,0,1,11.16
58,220374.05,3,572,75542.7,24,6704.48,67,1,1,12.02
41,56855.59,2,637,33075.71,60,4594.68,35,0,0,13.17
38,133961.55,3,544,65526.35,60,1750.45,65,1,1,12.71
34,64993.85,2,529,55870.74,120,2877.01,87,0,0,14.15
44,128174.76,3,717,33286.53,24,1524.14,67,0,1,9.33
36,106236.43,3,525,47344.09,36,9310.2,92,0,0,12.22
33,178320.74,3,638,18493.11,12,27986.55,94,0,1,10.33
18,62288.68,3,723,13194.94,60,3334.6,86,0,1,8.29
36,112212.21,2,802,25463.9,24,74634.03,56,1,0,11.53
25,42679.85,3,633,45857.87,24,16070.3,50,3,0,15.14
27,22723.39,3,829,7644.74,36,11989.03,64,2,0,11.4
33,48213.51,0,700,13611.61,24,2208.6,79,1,0,12.43
32,34387.18,2,643,17728.5,36,5698.16,60,1,0,13.56
44,46835.45,3,713,10154.07,36,7518.34,74,1,1,10.11
43,61317.97,3,548,55541.83,24,4390.94,82,1,1,13.11
55,107162.86,0,592,39205.87,36,11571.26,55,0,0,14.3
32,90904.0,3,627,17425.45,12,43045.89,41,1,0,13.59
39,78270.18,2,672,34357.82,60,13152.3,81,0,1,11.03
50,97047.91,3,673,13185.07,36,17710.34,45,3,1,13.43
58,82472.25,3,808,30305.8,24,4363.05,89,0,1,7.8
31,72495.88,3,822,8805.62,36,2987.33,62,2,1,8.98
49,110110.03,2,702,18814.26,36,8376.02,52,1,1,11.32
32,71304.99,3,617,27551.55,84,1106.27,88,0,1,10.71
30,41024.07,1,650,100000.0,72,5201.63,88,1,0,13.28
37,129770.38,3,595,16217.46,36,15285.05,96,0,1,10.06
21,62922.79,2,517,100000.0,48,20418.87,73,0,0,14.61
56,32273.98,3,643,30047.49,24,35338.3,84,0,0,13.21
28,70723.38,3,609,83277.2,48,19832.88,69,0,0,11.28
36,75431.47,2,665,93558.88,24,1350.12,57,3,0,13.84
29,78773.18,3,601,14055.8,48,9732.63,67,1,1,11.75
35,153928.04,2,729,100000.0,24,7391.48,63,1,1,10.48
40,91298.0,3,588,8859.36,60,9156.77,76,3,1,13.28
49,67852.75,0,795,100000.0,48,5970.34,94,1,0,11.69
50,86807.64,3,635,40390.04,72,6401.16,79,0,1,11.23
43,45560.42,2,630,18555.8,36,6235.51,81,1,1,12.13
36,55434.7,2,672,13567.85,36,8445.68,79,0,1,10.46
30,110522.55,0,697,29464.4,84,9153.24,31,2,0,14.81
62,25782.63,3,592,10343.31,36,15395.08,98,0,0,12.52
32,45155.98,2,621,21480.12,60,5965.9,79,0,1,11.31
45,33836.3,3,590,10884.31,48,5546.49,54,2,1,14.02
44,108570.58,1,633,20404.62,36,3730.72,66,1,1,12.95
34,55878.46,3,753,11461.11,36,4528.88,94,0,1,8.8
41,134673.61,0,575,84688.23,12,12752.42,56,2,0,16.93
38,23716.57,3,735,16163.76,48,30095.27,55,2,0,15.63
35,214214.63,1,512,36195.87,60,6470.41,76,0,0,14.22
32,24399.18,0,612,43884.62,48,2975.55,98,0,0,13.27
42,55633.37,3,757,19887.25,36,5856.37,61,4,1,12.59
24,44382.82,2,532,28822.81,36,6921.01,74,1,0,15.0
38,68029.36,2,526,48672.74,60,15813.36,51,2,0,15.31
42,28364.95,3,706,19073.13,24,3937.06,80,1,1,10.66
45,57622.78,3,761,13511.95,72,5216.59,77,2,1,10.3
41,122214.85,3,681,71351.29,48,20714.13,79,1,1,11.64
26,27820.77,1,625,5709.04,48,4702.46,74,2,0,12.6
43,118346.54,3,669,3168.46,36,1467.04,72,0,1,9.99
22,47857.3,3,660,8010.67,120,6648.59,53,4,1,13.81
18,61440.14,3,565,34886.71,48,28158.04,40,1,1,15.07
34,43192.51,1,651,12774.76,36,3128.23,77,0,1,12.18
24,15000.0,2,681,66134.73,48,3207.61,48,5,0,15.71
39,123197.73,3,687,46025.52,60,19693.51,82,0,1,11.18
24,229706.1,3,665,20759.41,48,2171.62,76,3,1,11.49
58,24560.34,3,844,10255.66,12,3747.19,78,1,1,9.26
61,37703.64,3,717,8976.57,24,279.27,57,1,1,10.01
38,15000.0,3,624,30368.85,36,4027.04,87,0,0,10.53
37,49079.1,0,686,7190.4,24,62807.3,76,3,0,17.3
30,34323.18,1,705,100000.0,36,4159.22,60,1,0,12.83
25,33116.02,1,581,41508.27,48,7071.17,64,4,0,17.19
36,41060.73,1,595,21685.93,36,4917.93,67,2,1,14.54
52,152473.07,2,602,22510.2,24,12819.68,43,4,1,15.55
41,45974.61,3,623,12637.17,60,6703.82,76,1,1,12.66
37,155475.3,0,643,14473.55,36,16410.16,60,0,0,13.7
32,100515.01,3,653,41335.96,48,16767.02,44,2,1,14.38
31,40939.32,3,528,23867.15,12,11992.73,83,0,0,13.12
37,22025.19,1,707,26405.45,48,3986.42,64,1,0,12.8
43,135676.13,3,708,66563.14,36,4986.78,90,0,1,10.21
29,100318.92,2,597,31457.21,60,2069.92,52,2,0,14.81
53,71477.28,3,811,12108.38,36,3708.05,56,5,1,11.17
34,40754.9,3,796,85603.65,36,1709.34,76,1,1,9.88
53,47539.04,3,595,7603.81,36,8334.75,74,0,1,10.58
49,31347.58,2,603,8370.44,60,4960.34,82,3,0,13.8
49,64476.59,3,659,7379.41,12,20522.63,52,4,0,13.43
45,69539.53,3,582,27529.04,48,11489.15,100,0,1,10.81
26,60709.93,2,509,16111.47,48,7146.96,71,1,0,15.35
34,79106.53,3,622,12518.17,24,7227.65,78,1,1,11.71
45,71875.83,3,720,18390.89,48,23898.22,52,2,1,12.3
40,250000.0,2,742,68407.13,24,25532.73,100,0,1,8.52
35,26405.23,2,763,25767.97,24,15564.43,77,0,0,11.85
42,32326.7,3,770,15030.5,36,15292.66,75,1,1,11.79
34,65082.91,2,649,36108.03,36,19972.61,38,2,0,13.97
36,18950.6,3,633,5707.76,48,5589.27,28,0,0,14.08
46,65531.4,0,618,5066.54,60,21028.82,71,2,0,13.5
28,53238.06,3,654,14782.93,120,5249.1,97,0,1,9.26
36,37036.0,3,756,33666.04,60,2756.66,84,0,1,9.32
47,15000.0,1,638,18712.93,36,1735.99,72,0,0,13.91
18,44238.31,0,689,10971.24,24,25061.37,53,2,0,14.83
51,71345.48,3,608,4823.13,24,3312.41,47,2,1,13.56
29,21255.98,2,613,14503.02,36,6077.72,79,1,1,12.49
32,61097.82,2,463,47427.92,72,19192.71,52,1,0,16.65
42,250000.0,3,762,8032.25,48,2850.4,41,2,1,11.18
45,36139.09,3,696,23518.07,36,9027.05,45,1,0,12.57
42,20287.29,1,520,9269.12,12,20728.94,48,6,0,20.0
52,53179.47,1,641,96436.6,48,6014.23,52,3,0,16.33
45,185918.22,3,630,98456.66,48,2384.97,94,0,1,10.58
63,34752.64,0,782,9975.23,60,1122.6,34,3,0,13.65
35,16740.8,0,661,12538.56,36,671.32,40,2,0,15.11
36,194056.06,3,588,4421.16,36,5445.42,78,1,1,11.28
50,95788.31,3,693,91187.9,36,5521.66,44,1,0,12.54
28,86296.41,2,628,22769.95,24,68366.9,54,2,0,16.51
45,88097.66,3,586,24054.71,48,51348.78,55,1,0,14.28
43,52222.28,2,718,57040.29,24,2185.97,58,0,0,11.64
31,32097.5,0,696,8114.28,60,9899.6,50,0,0,13.71
37,51647.59,3,600,35439.18,36,6073.27,78,4,1,15.17
30,52719.79,3,723,39966.25,36,5631.35,76,0,1,10.36
48,224405.14,3,758,59059.07,36,21718.06,89,0,1,7.82
53,60601.36,1,528,10250.33,12,4586.61,40,2,0,16.26
41,69517.68,3,724,13274.53,48,3646.0,86,0,1,8.76
22,35282.41,3,648,10512.87,24,3293.33,69,0,1,10.71
33,90585.03,0,609,6060.19,60,9822.37,100,0,1,12.32
29,96643.59,3,687,29773.48,120,15877.29,60,0,1,10.88
52,70353.47,3,715,8805.45,72,12997.28,70,2,1,10.42
33,99217.38,3,714,6340.86,24,11333.14,77,1,1,10.63
30,106970.34,3,579,46270.3,60,9264.15,64,2,0,14.24
18,49166.85,3,532,3487.44,84,4504.98,82,0,1,12.36
58,124627.28,3,697,44614.13,48,9754.26,64,1,1,10.68
28,128945.5,3,711,76895.22,48,14942.26,33,1,0,12.39
42,197053.05,0,564,59929.2,36,17154.14,94,0,1,12.41
27,104375.94,3,500,33466.39,84,11446.13,76,3,1,13.87
38,33401.01,3,696,45402.37,36,4724.77,76,2,0,12.52
45,67240.27,3,756,100000.0,120,6173.96,82,0,1,10.07
41,63207.98,2,621,46511.88,120,9230.54,53,4,0,15.77
24,79210.07,3,688,30943.62,36,2561.84,53,3,1,12.22
30,67413.82,3,557,12360.64,36,3122.6,76,0,1,11.98
43,61020.99,3,620,24617.44,48,4699.95,65,1,1,11.3
25,126376.98,0,698,75747.48,36,31196.34,100,0,0,12.49
27,52602.96,1,645,100000.0,36,14150.02,78,3,0,15.04
35,67644.12,3,742,28298.93,24,2155.14,83,1,1,9.37
28,23209.99,2,564,66654.65,36,9555.97,69,3,0,16.8
32,78045.56,3,678,71664.82,60,12201.91,79,1,1,10.06
59,66460.85,3,679,41860.58,60,8352.56,40,3,0,14.51
27,45823.19,0,633,6063.88,36,3695.85,55,3,0,14.25
25,37443.47,2,608,6318.88,84,3308.65,52,1,0,12.86
62,98067.4,2,666,5517.96,60,20884.25,86,1,1,11.86
55,53491.84,1,645,71792.11,60,22574.32,61,2,0,16.48
33,92978.98,2,653,10106.23,60,10817.23,91,0,1,9.97
30,44645.39,0,664,19901.86,60,3952.42,62,1,0,14.77
33,75885.04,2,846,30000.5,48,30821.28,74,0,1,9.64
44,89876.92,3,559,17301.06,36,4857.87,57,4,1,14.75
49,36620.66,3,583,16096.68,36,8058.32,57,1,1,14.09
26,18357.89,2,676,100000.0,84,24857.02,74,1,0,16.31
32,129743.93,2,704,19548.95,60,1456.1,52,0,0,11.08
43,120078.86,3,696,19927.58,24,4717.75,67,2,1,11.39
18,17345.37,1,641,8725.84,36,10747.41,78,2,0,14.92
37,80084.75,3,643,16021.23,48,15097.78,47,2,0,13.53
29,186975.41,3,772,10260.21,48,14099.24,51,2,1,11.32
36,129374.01,3,604,27941.88,120,5158.25,37,4,1,14.69
35,50741.33,3,692,24408.12,36,11640.07,67,2,1,12.55
45,41754.03,3,688,51365.52,72,6526.19,64,0,0,10.98
34,19461.56,1,618,57250.17,36,6486.05,32,3,0,17.71
38,48472.28,2,561,48394.5,48,13282.52,100,0,1,13.68
40,29713.17,2,667,28499.38,36,2456.21,87,0,1,10.9
46,77787.92,3,729,16453.38,120,2823.83,95,0,1,8.53
32,76079.71,3,701,16935.55,60,8634.45,59,3,1,11.87
27,25495.92,0,596,12399.9,72,2953.37,50,2,0,16.22
39,101014.72,3,647,18150.14,48,12588.85,81,0,1,9.99
22,15000.0,3,535,17608.35,36,15782.78,46,2,0,19.23
55,211006.56,3,648,13898.44,36,5223.84,100,0,1,9.38
31,23299.95,3,554,38507.66,84,9637.97,44,2,0,17.79
49,26804.0,3,713,8705.42,36,2345.88,70,3,1,12.22
40,75980.2,3,634,7981.66,48,5826.72,60,1,1,11.5
53,27257.13,2,740,5552.24,60,18005.84,100,0,1,10.57
58,64885.21,2,516,56881.57,36,5099.76,56,4,0,18.09
44,24196.79,2,676,14313.4,60,6958.37,48,2,0,14.36
52,97319.69,2,671,14132.98,24,3350.84,75,1,1,10.72
42,18673.95,3,621,100000.0,36,10711.98,45,1,0,15.77
47,58778.3,1,534,27018.67,24,31439.76,71,3,0,16.85
44,25541.85,2,580,6624.56,60,4249.36,97,0,0,11.6
49,54227.95,3,720,30712.67,36,4051.67,80,1,1,10.16
50,37016.15,0,783,7394.17,48,5188.1,63,1,0,12.94
31,28518.79,3,624,11281.61,72,8100.95,67,0,1,12.15
39,44191.45,3,638,4272.22,60,5940.47,52,5,1,15.32
44,243457.25,3,633,34847.86,48,26470.26,39,1,1,12.76
20,25740.31,3,596,22403.81,60,2209.06,87,0,1,11.91
42,34063.8,2,618,40296.59,84,24890.21,25,4,0,19.24
44,23123.96,3,672,10206.52,60,9104.09,78,0,1,11.76
28,55727.46,3,610,23625.93,36,14535.55,58,1,1,13.07
47,50159.65,2,757,59247.51,36,9196.98,86,2,1,11.13
46,61362.54,3,608,8170.74,24,25377.75,66,1,1,12.97
31,156906.72,1,573,23937.57,60,2157.39,59,1,1,14.43
38,157117.47,1,691,17975.83,60,8413.23,93,0,1,10.41
43,149052.67,3,586,34570.74,72,1147.2,60,3,1,13.3
46,34305.74,3,695,12255.74,36,1821.48,80,0,1,10.37
24,108781.94,3,591,64448.92,60,3195.13,72,2,1,12.82
44,30390.73,0,687,38638.42,60,1727.96,64,2,0,15.23
32,54873.75,2,473,51221.8,60,1679.02,63,1,0,15.72
38,27428.41,3,644,12259.26,36,25116.67,66,0,0,13.24
61,65374.36,2,778,80269.13,60,3974.49,49,3,0,13.1
31,64571.73,3,681,20257.55,60,13741.08,79,1,1,10.81
44,29204.12,3,652,23410.83,36,5475.93,88,1,1,13.32
25,44783.26,3,515,12556.16,24,4367.67,87,0,1,12.86
31,51086.34,3,675,60606.6,48,5555.7,78,0,1,11.09
54,57142.71,3,610,8038.47,12,8496.45,65,1,1,11.91
34,79686.71,3,654,20460.69,36,17627.03,66,2,1,12.22
29,50039.03,3,699,17745.23,36,11034.29,48,6,1,14.96
37,157341.8,0,655,3713.38,36,2468.99,70,1,1,11.7
32,33240.6,3,599,11946.98,36,31594.23,58,0,0,14.13
35,59115.78,3,608,27877.18,12,18210.19,58,0,1,13.14
24,41422.4,2,631,19543.06,48,8505.37,62,3,0,15.05
44,35043.17,3,850,3992.06,72,15516.69,87,0,1,7.25
47,49965.31,3,615,14921.9,36,7970.21,68,0,1,11.26
41,97780.48,3,728,15783.57,36,3095.08,71,2,1,10.84
18,61063.17,3,761,5061.33,12,4564.75,47,2,1,11.11
52,31016.29,3,560,55458.37,48,13654.06,91,0,0,13.08
44,59007.99,2,623,15992.76,12,5093.81,78,1,1,11.88
47,65612.11,3,711,9384.86,36,4437.39,62,2,1,10.79
42,91642.15,2,678,12649.03,24,5250.76,67,3,1,12.93
36,83428.32,3,664,22080.52,48,80000.0,99,0,0,11.85
26,46117.77,1,603,7278.85,36,9735.13,86,1,0,13.07
35,124533.54,0,542,8470.1,36,17011.71,85,0,1,13.7
27,102431.17,3,534,18571.24,36,21256.87,84,0,0,12.56
35,92938.89,3,792,12784.98,36,2341.43,40,1,1,9.76
39,106851.57,3,654,14221.78,48,14399.61,60,2,1,12.18
42,163417.76,3,721,65053.67,36,4600.44,34,3,1,13.88
46,39828.3,3,554,19838.33,48,4135.46,56,1,0,14.84
40,101080.49,3,550,21374.82,36,13011.3,41,4,1,15.57
31,28755.41,3,783,51799.45,36,67171.54,65,0,0,14.29
56,55065.29,2,720,42781.28,72,4683.48,53,2,0,13.41
37,92698.84,3,598,64611.5,12,4399.12,64,2,0,13.68
18,53020.64,3,621,15624.27,48,5505.07,98,0,1,9.42
51,32882.88,3,690,10110.34,48,62657.57,81,1,0,12.49
33,57768.99,1,421,30385.83,48,13343.6,62,1,0,16.28
51,22708.44,3,624,18455.06,36,1109.58,93,1,1,11.82
48,42427.43,2,725,12560.96,48,24303.66,86,0,1,11.61
35,51124.31,1,700,41268.73,24,6353.47,82,0,1,10.94
32,63882.99,3,658,27772.32,60,3455.43,61,4,0,13.7
27,125018.97,0,697,17399.36,72,12427.88,75,0,1,11.71
39,45328.32,2,511,32317.04,48,1489.95,72,0,0,13.36
31,42615.65,2,591,40564.78,36,9913.3,81,0,0,12.86
35,55551.62,3,661,24620.5,24,731.78,53,2,0,11.36
34,52624.22,0,673,28434.46,36,495.29,50,2,0,14.56
37,53614.81,2,618,6820.77,120,1768.69,60,1,0,12.13
32,228410.41,3,560,8559.31,60,2129.36,41,2,1,13.15
30,37900.51,2,566,30211.47,36,2061.44,83,0,0,12.63
44,56138.26,3,631,9082.09,36,9791.8,89,1,1,11.2
29,92394.5,3,637,10247.88,120,6031.7,80,2,1,11.98
34,74327.48,3,658,27267.78,60,2764.65,91,1,1,10.72
38,61375.9,3,503,11104.59,60,47362.81,60,1,0,16.68
36,51866.9,3,702,17003.9,48,13572.05,56,2,0,12.17
49,42548.04,3,551,22309.93,48,3305.01,71,1,0,13.35
41,81065.49,3,577,25565.57,24,2969.92,98,0,1,9.96
35,53613.05,2,536,5159.29,60,7019.47,72,0,0,13.42
48,171334.86,1,696,23333.39,36,4786.31,57,0,1,11.11
55,36730.34,1,631,30671.44,36,9470.06,100,0,1,13.34
35,90794.5,3,566,45192.07,72,12836.24,71,3,1,13.19
30,29898.11,2,844,64104.91,36,80000.0,96,0,0,11.26
36,78229.86,3,649,12899.23,60,22658.32,77,2,1,11.64
38,71563.21,3,777,3123.71,24,17593.29,73,1,1,9.52
37,94979.75,1,693,46370.03,48,6183.15,46,2,0,13.07
32,61791.17,2,629,40691.71,60,6293.48,50,4,0,15.82
50,80530.11,3,611,22060.2,36,3578.85,76,0,1,10.94
50,101522.89,3,630,8203.23,36,44035.2,38,1,0,14.6
45,80230.97,3,670,15634.93,60,16073.13,78,2,1,11.37
29,91638.93,3,848,100000.0,48,2346.54,63,1,1,10.39
46,44885.56,3,664,26911.77,60,17315.21,38,3,0,16.41
29,75949.22,3,606,49948.45,48,3895.55,72,1,0,12.07
43,26992.67,3,564,23841.65,24,1144.13,65,3,0,14.42
39,57470.57,3,685,38238.78,60,7937.47,65,1,1,11.87
53,23547.52,3,576,25251.46,24,15406.58,59,1,0,14.95
30,162557.18,3,447,80377.17,36,2448.25,45,5,0,17.01
31,44794.01,2,642,36693.16,48,11914.0,64,1,0,14.06
33,46428.06,3,584,7979.43,84,5941.64,86,2,1,12.31
38,49218.84,3,447,14648.14,72,39926.03,100,0,0,15.09
48,82165.31,3,635,9122.33,60,4035.58,78,0,1,9.91
36,119335.3,3,752,29533.77,36,3401.49,69,1,1,9.37
32,34849.86,2,573,10522.46,72,2051.39,61,2,1,14.59
33,55392.32,3,811,31909.29,36,23978.79,70,1,1,10.34
42,76976.54,1,781,24367.48,24,3350.09,79,0,1,9.8
42,184965.52,3,791,90489.94,36,13244.69,53,3,1,11.47
44,160512.15,3,624,15593.16,60,5561.9,77,0,1,9.94
41,102244.04,0,683,50726.17,60,18552.09,79,0,0,13.77
42,95033.17,3,648,22464.71,60,4365.57,74,1,1,11.69
20,20653.05,0,805,21745.89,60,17186.93,35,3,0,17.29
35,33399.74,3,672,7373.9,36,5640.27,57,1,1,13.02
37,153416.15,1,506,9946.14,72,20619.12,76,0,0,13.95
39,40737.62,3,753,6465.62,36,4182.72,79,0,1,9.12
44,46720.85,3,641,23513.36,60,4203.23,71,1,1,12.56
34,42871.79,3,773,47805.65,48,2996.7,34,2,0,13.11
44,33163.99,3,628,26941.64,24,1227.71,50,1,0,13.31
36,37712.43,3,730,58913.48,36,2407.66,76,1,1,12.22
34,116311.39,3,785,56627.74,84,2719.93,60,2,1,10.56
33,87442.32,3,705,7137.15,60,11618.85,22,3,0,12.52
31,45295.11,0,692,21867.46,48,9235.21,56,1,0,13.61
48,91304.22,3,629,56407.22,36,4070.35,46,1,0,13.27
46,67578.37,3,517,63513.62,12,1248.9,51,3,0,16.11
44,38975.64,3,775,12746.95,48,6795.54,45,6,1,14.55
55,49480.97,3,753,10884.41,120,11774.41,48,1,1,11.32
44,207095.56,3,601,65943.71,12,35830.12,63,3,1,13.35
45,24301.12,3,652,47198.6,36,4758.47,69,1,1,13.61
24,73125.93,2,632,22438.49,60,5266.67,82,1,1,11.92
33,52946.67,3,558,40867.83,60,2512.1,63,4,0,15.59
50,39381.16,3,642,18508.34,48,4990.66,57,1,0,12.51
29,51719.13,3,683,42953.29,36,5429.5,83,0,1,11.29
27,59546.01,1,562,12585.92,48,9694.19,54,4,0,16.99
41,37138.81,0,826,18833.01,48,9366.6,94,0,0,11.65
26,60456.23,2,449,10726.81,24,11180.9,50,1,0,15.79
46,92602.96,1,690,28560.92,12,30787.82,59,3,0,14.81
38,30151.7,3,665,11488.72,48,11993.91,72,0,1,11.82
39,83012.75,3,755,34868.23,24,9627.8,70,1,1,9.34
56,53870.19,3,520,42859.74,60,55154.1,60,3,0,18.22
29,30818.73,1,750,19464.6,36,5571.88,100,1,0,10.92
33,30999.11,3,617,4186.1,120,5708.06,97,1,1,10.06
44,93441.74,3,720,56461.26,36,9012.96,63,4,1,11.87
47,63286.42,3,632,23872.86,36,4886.76,53,1,1,11.84
25,38498.01,3,611,16262.75,36,8824.0,37,5,0,16.3
26,142813.1,0,830,19753.61,12,772.88,100,0,1,8.73
34,103097.51,2,763,9764.26,48,5913.31,50,4,1,13.45
52,195517.8,3,661,24437.6,48,2165.91,77,0,1,10.16
54,50228.87,3,688,53395.56,48,2846.53,90,2,1,11.96
37,19092.17,1,824,10048.01,84,49729.35,93,0,0,10.46
18,67542.15,3,578,18923.83,48,1480.2,86,2,1,12.69
41,58833.7,3,663,47460.86,60,14426.07,63,3,1,13.92
37,50370.57,3,491,10386.97,60,8481.85,69,3,0,15.59
33,25254.71,0,582,38412.25,72,6118.21,53,3,0,17.38
39,33237.43,0,720,7106.92,24,12501.06,66,0,0,12.04
28,172974.87,3,602,4983.77,72,9483.41,95,0,1,10.82
47,36841.93,2,642,40571.38,48,8819.32,69,1,0,14.11
38,102873.44,3,768,18640.77,60,7563.91,49,0,1,10.16
24,48139.39,1,753,10224.51,24,24928.34,64,1,0,12.6
29,116688.16,3,644,22812.04,72,6383.79,49,1,1,12.34
45,57372.93,1,577,21500.46,60,9001.64,82,0,0,13.53
41,20247.27,0,557,26658.61,60,659.96,54,1,0,16.38
46,39527.85,3,703,10939.41,60,2694.41,78,1,1,10.42
39,75742.69,3,784,6461.38,36,7728.37,93,0,1,8.74
36,47645.43,3,638,84054.07,36,13091.06,52,1,0,14.47
51,88617.74,3,758,31800.18,72,26501.1,61,0,1,11.05
34,35230.89,0,649,38388.74,84,12402.34,70,2,0,16.4
47,21259.04,3,685,17672.09,36,7358.13,77,0,1,11.84
18,36039.69,3,534,9083.73,48,2456.14,48,4,0,15.36
36,20607.11,2,798,66867.65,36,80000.0,27,1,0,14.83
29,59938.97,2,602,25395.44,48,1376.92,82,1,1,12.38
42,131090.52,3,652,17478.09,36,12256.75,64,2,0,11.12
57,159903.69,2,669,18971.81,48,13454.69,53,2,1,13.16
30,19974.08,3,761,32314.19,48,3148.66,77,0,1,9.77
51,53517.58,3,726,30271.05,84,4635.37,54,2,1,12.08
41,66562.09,3,792,68714.36,36,4440.66,53,1,1,11.1
38,197848.46,3,621,87202.44,12,3496.16,73,1,1,11.55
26,162606.01,3,695,30819.4,36,9380.85,61,0,1,10.37
49,75263.22,3,524,18477.38,36,24407.03,87,1,0,13.49
38,15000.0,3,777,32426.87,48,9391.87,58,1,0,12.41
37,49924.59,0,681,17096.58,48,7537.92,81,0,0,12.53
41,46295.84,3,646,100000.0,36,1631.46,90,0,1,11.47
55,40301.78,2,721,9343.46,36,8773.1,92,2,1,11.71
34,21967.33,3,600,8232.51,48,8150.41,87,0,0,11.13
69,176955.48,3,585,13056.58,36,12105.09,62,3,1,13.28
22,117348.04,2,583,25828.06,12,2240.74,56,3,0,14.75
41,48146.94,2,596,36885.03,24,7320.73,60,1,0,13.68
45,41006.76,1,691,17854.35,60,4031.79,87,0,0,11.08
33,47279.55,1,531,10493.3,24,2270.87,56,3,0,15.83
24,25710.34,0,721,29352.35,12,4033.89,50,0,0,13.16
42,139638.77,2,654,27358.72,36,2555.2,91,0,1,10.31
36,76125.72,1,585,20737.9,60,5215.89,70,1,1,14.23
36,76071.31,2,731,10436.79,60,7829.37,71,0,1,9.74
42,43111.95,3,622,19353.89,60,78137.73,52,3,0,16.49
51,74343.64,3,742,29856.02,72,44593.47,47,2,0,13.69
48,69317.94,3,660,34983.19,60,12159.75,80,0,1,11.02
43,44151.56,3,638,73700.25,36,29712.81,95,1,0,14.23
44,36771.29,3,753,28891.81,48,7170.99,70,1,1,11.67
35,66362.11,3,547,27996.56,48,12116.76,81,0,1,13.39
32,17527.7,2,635,48588.31,36,5071.5,93,0,0,11.72
44,18410.32,3,573,12158.74,48,10827.45,61,3,0,16.88
53,121612.37,3,721,13009.33,48,39766.6,79,1,1,11.45
40,140283.6,3,669,40161.56,60,1953.34,66,1,1,10.61
29,47469.48,2,633,14363.19,48,372.19,52,1,0,12.41
31,67713.79,2,632,17284.52,36,17364.47,47,2,0,13.65
33,71169.31,3,725,43776.01,72,5431.89,82,2,1,11.02
26,37539.28,3,779,8588.19,72,567.95,83,1,1,9.51
39,92374.38,3,601,16485.01,36,3224.83,92,0,1,9.3
44,45509.16,2,697,100000.0,60,9877.08,50,0,0,12.97
37,53975.88,3,786,24526.51,24,3072.73,83,3,1,10.26
40,44738.64,2,671,22938.36,36,4864.7,74,2,1,12.51
31,38797.03,2,581,23907.39,24,17534.19,82,1,0,14.56
40,75242.15,3,686,40345.79,36,2774.61,74,1,1,9.94
30,28512.93,3,652,26896.88,60,6969.22,70,1,0,14.06
41,60793.08,0,580,35477.91,60,810.61,81,1,0,14.74
42,77439.85,3,507,6331.64,36,1467.7,79,0,1,13.03
18,65183.23,1,704,6154.08,36,5436.9,38,2,0,13.27
19,74567.2,3,683,8067.72,48,16262.12,38,2,0,13.29
27,30625.98,3,742,4335.28,36,4900.88,56,3,1,12.31
40,75785.41,2,666,21050.31,36,32701.21,84,3,1,14.03
28,46087.95,2,576,47205.0,48,3535.2,37,3,0,16.04
40,38160.73,3,710,67892.4,24,10538.07,73,1,0,10.82
49,33846.32,3,634,10222.17,12,3711.65,47,0,1,11.24
44,26228.96,1,636,38981.91,24,2262.43,79,2,0,14.08
27,17557.26,2,502,7859.76,60,24550.71,44,1,0,19.31
30,94181.14,3,680,67740.83,48,8355.59,62,1,1,12.77
44,91542.18,2,543,15732.82,72,1606.2,79,0,1,12.47
26,50664.27,3,703,62206.77,36,646.31,82,0,1,11.04
41,53304.54,3,694,17055.16,84,73993.34,87,0,0,11.65
18,25744.3,1,634,22832.93,48,12240.48,51,2,0,16.51
18,15000.0,1,729,38306.09,120,4549.53,61,2,0,16.51
40,35027.58,3,631,7567.57,36,14816.69,86,1,0,10.98
34,31495.51,3,673,58372.86,48,51129.77,77,1,0,14.43
48,92623.74,3,745,24442.28,72,6690.78,61,2,1,11.32
33,73269.51,3,619,81740.57,72,22091.58,80,0,0,12.94
43,61072.32,3,737,29775.82,24,3613.13,83,0,1,10.02
51,28661.29,2,586,14474.4,36,11095.79,56,1,0,14.82
20,26917.48,3,583,58829.0,60,1372.3,48,0,0,13.39
49,48078.66,3,618,11935.74,36,4672.21,52,1,1,11.48
29,55354.85,3,634,14414.51,48,9749.36,100,0,1,10.32
38,73500.86,0,713,15789.12,60,4023.94,87,1,1,10.43
24,92023.94,2,576,3515.97,24,12159.6,66,3,1,15.35
26,82323.33,2,583,33386.48,36,17614.07,88,0,1,12.68
39,29705.67,3,697,5199.5,60,17919.93,87,0,1,10.77
48,46598.81,2,720,100000.0,84,64454.15,42,0,0,15.6
39,34872.27,3,537,14324.64,12,7807.67,58,0,1,13.85
56,64251.04,3,630,7044.3,36,3000.83,81,0,1,10.95
47,74298.3,3,614,6136.66,12,80000.0,100,0,0,12.03
44,52570.15,3,638,13696.77,36,2862.32,74,0,1,10.72
24,37041.67,2,731,10077.09,36,4830.88,76,2,1,11.08
45,33216.04,3,654,3492.56,60,5760.34,66,3,1,12.36
42,65857.83,3,467,42446.48,24,24562.62,90,0,1,13.92
