age,income,employment_status,credit_score,loan_amount,loan_term,existing_debts,payment_history,missed_emis,loan_approved,interest_rate
60,64588.23,0,669,7529.79,48,2137.33,81,0,1,11.82
34,238844.49,3,524,11840.82,60,4755.96,73,1,1,12.22
30,25858.5,3,667,50410.29,60,19462.52,44,3,0,15.82
41,96554.05,1,566,22036.54,36,3579.91,96,0,1,12.23
41,162493.25,3,585,28908.85,60,10744.66,65,0,1,10.65
49,49270.72,3,707,14225.38,60,33685.14,46,1,0,13.78
25,100285.71,3,811,22372.67,36,740.64,60,1,1,9.52
45,33216.04,3,654,3492.56,60,5760.34,66,3,1,12.36
43,39654.53,3,584,43339.06,36,10526.34,83,1,0,13.15
36,75431.47,2,665,93558.88,24,1350.12,57,3,0,13.84
41,96677.89,2,725,9395.5,48,4771.37,100,0,1,8.55
48,117308.43,3,699,10381.02,72,23028.75,53,4,0,13.08
46,153549.33,2,850,31341.67,12,4006.55,81,0,1,7.62
26,57499.53,0,592,71618.12,60,1836.6,34,3,0,18.66
46,122536.85,3,670,21989.54,48,25105.24,67,1,1,10.37
37,48757.64,3,773,8238.27,72,12638.48,76,0,1,8.57
38,102873.44,3,768,18640.77,60,7563.91,49,0,1,10.16
38,67811.92,2,493,9662.95,72,7343.77,96,0,1,13.79
36,78229.86,3,649,12899.23,60,22658.32,77,2,1,11.64
49,77196.14,2,768,17270.71,60,10878.33,64,3,1,12.47
37,22860.76,0,850,10472.84,36,15453.83,77,1,0,11.54
26,30501.37,3,706,11821.5,36,4053.9,59,0,1,10.48
34,63673.57,1,620,23379.79,36,1191.11,92,0,1,11.61
39,21755.73,1,569,26161.09,60,15091.9,88,0,0,15.07
50,98590.15,3,827,7050.23,36,24365.61,76,1,1,8.49
44,101005.84,0,708,30245.58,36,6473.28,81,1,0,11.25
29,72860.53,3,582,16227.34,72,19687.84,43,1,0,14.33
62,30556.1,3,633,39191.27,60,5795.21,96,0,1,10.85
40,137047.57,3,674,41126.09,72,7400.49,68,3,1,11.85
50,203277.31,0,693,14247.93,24,46743.42,88,2,0,12.29
36,65397.94,3,578,36001.58,36,6054.03,83,1,1,11.9
43,81334.15,2,600,11276.04,36,5706.9,88,0,1,11.29
46,67578.37,3,517,63513.62,12,1248.9,51,3,0,16.11
50,82307.83,2,733,11622.42,36,16156.43,53,1,1,13.16
48,55729.49,2,622,29208.05,36,3984.47,100,0,1,10.84
46,58645.23,3,687,18956.7,24,9388.35,42,1,1,12.2
34,103097.51,2,763,9764.26,48,5913.31,50,4,1,13.45
32,244598.78,0,667,45285.07,36,5188.54,70,1,1,12.94
41,25847.19,2,640,13476.39,12,7203.13,70,0,0,12.48
47,56258.51,3,665,5653.0,60,7778.72,60,2,1,11.98
35,29487.56,2,655,2195.99,60,26267.27,81,0,0,13.16
48,155626.62,3,749,10937.63,60,37056.97,86,0,1,9.43
52,42081.24,0,674,66219.27,48,15532.89,69,1,0,15.81
28,25186.91,3,606,60245.96,84,28898.82,65,5,0,19.07
29,87808.38,3,733,12395.9,72,19037.15,69,1,1,10.68
36,170516.38,3,748,16324.72,48,13287.97,61,1,1,10.15
41,89157.41,3,542,15185.09,36,34722.49,39,2,0,16.77
32,67702.52,1,772,7579.89,12,2189.71,75,4,1,11.85
51,76533.56,2,679,10310.67,60,4086.88,83,0,1,10.62
42,139930.95,1,672,48287.09,48,3565.64,67,0,0,12.54
38,35435.89,3,730,32961.99,84,5994.59,29,2,0,14.31
23,55987.95,3,604,27404.73,48,16089.15,59,1,1,12.96
24,45632.98,3,726,7569.5,120,2656.85,86,0,1,10.48
40,29711.24,0,619,23874.41,72,13397.18,44,1,0,17.76
18,49166.85,3,532,3487.44,84,4504.98,82,0,1,12.36
48,116381.94,3,570,43227.93,36,5726.94,61,1,1,12.33
36,84116.77,3,695,27088.37,24,9901.24,69,2,1,12.12
70,88131.59,3,574,7508.67,60,43531.85,57,0,0,11.96
61,65374.36,2,778,80269.13,60,3974.49,49,3,0,13.1
36,81960.63,0,745,5234.72,36,7479.39,95,0,1,10.16
36,37036.0,3,756,33666.04,60,2756.66,84,0,1,9.32
47,49726.54,2,659,34342.45,48,3936.52,81,1,1,13.03
55,67184.82,0,670,8170.32,24,2731.64,86,0,1,11.54
21,70721.83,2,554,21369.49,48,10350.45,79,1,0,12.73
20,72555.91,2,729,5946.38,84,12398.23,86,2,1,11.27
31,55105.17,3,680,2259.5,48,16107.65,58,1,0,11.93
43,47741.01,1,695,9374.04,60,3813.68,94,0,1,9.31
42,250000.0,3,785,13449.54,12,13466.27,93,0,1,8.27
48,103163.7,3,601,36879.27,60,9073.38,76,0,1,11.44
26,76717.76,3,639,23246.89,84,7648.37,64,2,1,13.05
18,52055.98,3,676,23738.09,48,2341.57,47,2,1,12.92
46,45673.28,0,575,9783.6,36,9445.12,74,1,0,14.38
29,55354.85,3,634,14414.51,48,9749.36,100,0,1,10.32
18,71374.6,3,689,10467.8,72,8970.78,49,3,0,12.72
39,19375.0,3,623,8266.95,36,12088.99,88,2,0,13.67
45,23350.33,3,754,13698.48,36,16229.66,61,2,0,13.48
36,40858.52,3,529,23379.38,36,2702.62,63,1,0,13.89
33,67797.71,3,739,13931.24,48,6524.4,48,2,1,11.77
36,51866.9,3,702,17003.9,48,13572.05,56,2,0,12.17
34,145346.05,2,604,38404.57,84,6195.67,81,2,1,12.39
24,24601.48,1,576,14755.87,36,21150.6,83,1,0,16.54
30,38146.63,3,483,7576.65,48,8867.77,74,1,1,14.84
43,149052.67,3,586,34570.74,72,1147.2,60,3,1,13.3
41,64774.78,2,733,27246.48,36,18759.0,50,1,0,12.66
39,101814.27,3,645,28650.54,60,7207.64,71,3,0,11.73
28,204996.5,3,743,36339.88,60,1380.62,63,2,1,11.61
36,39486.63,3,600,31739.37,36,6296.25,73,0,0,13.09
18,56410.55,3,706,22538.56,36,2279.33,64,4,1,12.3
39,50845.35,3,592,100000.0,48,17208.03,64,3,0,15.3
52,18531.81,3,572,7879.54,36,7817.8,72,1,0,14.39
23,49700.08,3,641,13778.52,36,3217.16,76,1,1,11.32
32,101583.59,3,596,47756.36,120,18230.44,92,0,1,11.64
41,82814.11,2,526,24687.91,48,12816.97,63,3,1,14.98
50,86807.64,3,635,40390.04,72,6401.16,79,0,1,11.23
33,47795.87,2,658,25230.41,36,2331.82,100,0,1,10.31
31,40390.17,2,751,66121.24,84,3489.54,80,1,1,11.45
18,128226.49,3,724,9837.84,60,3437.65,90,0,1,8.19
39,44427.31,3,747,64470.81,60,17094.25,58,1,0,12.31
58,71428.29,3,707,56207.03,36,1508.85,57,4,1,13.51
40,66039.0,2,676,8364.64,48,7729.24,67,1,1,11.31
37,143922.5,3,551,36480.47,48,6308.89,69,4,1,15.86
41,107242.45,3,661,21280.96,60,22823.34,89,0,1,9.49
37,27524.86,3,697,13558.03,60,10226.49,56,2,0,13.34
29,29362.34,2,766,4861.51,24,13838.51,68,0,0,11.01
46,84740.24,3,704,9811.88,72,4791.7,89,0,1,9.36
40,57606.89,3,749,38812.19,84,2366.11,73,0,1,8.18
38,45565.08,2,567,42237.89,48,5851.91,69,3,0,14.59
28,110125.59,2,623,18609.58,36,17626.56,74,2,1,12.61
51,67001.86,3,684,42344.26,60,17586.57,49,4,0,15.14
44,61788.62,3,742,46920.41,48,5268.03,49,3,0,12.65
32,95597.04,3,638,24927.13,60,3426.37,41,2,1,12.96
48,47807.35,3,643,12358.92,60,2816.7,73,2,1,11.86
33,153447.14,2,704,31346.04,24,7068.29,86,0,1,9.29
30,37315.77,2,559,32519.26,48,9288.67,83,0,0,13.92
30,88801.38,2,778,37765.66,48,35354.87,90,2,1,11.26
20,141534.63,1,579,44016.62,84,9166.68,96,0,1,12.4
42,26202.83,3,496,7407.65,36,14969.44,72,1,0,15.92
19,48727.5,1,650,14647.96,36,3712.76,68,0,0,12.06
25,118815.18,3,785,4822.77,72,8448.14,96,0,1,7.45
18,119892.01,3,696,40038.5,24,9321.5,57,1,0,10.7
37,54019.62,3,710,18585.76,60,7040.75,48,0,1,10.27
36,38530.19,3,653,31090.3,36,7928.2,63,1,1,12.77
34,106251.21,3,637,6764.59,48,9193.19,61,0,1,11.07
27,121799.25,3,526,67560.9,48,13108.77,70,1,0,14.08
26,29768.38,1,469,8472.06,36,26085.06,54,4,0,20.0
42,29075.52,0,665,40931.31,120,840.88,76,0,0,13.39
32,68538.71,3,755,24206.1,24,24679.73,59,3,1,13.44
41,87344.59,0,677,18928.91,36,1464.39,92,3,1,12.82
29,50039.03,3,699,17745.23,36,11034.29,48,6,1,14.96
39,90001.02,3,776,13220.84,48,80000.0,67,2,0,12.65
51,39101.58,3,676,62078.62,36,7765.61,63,0,0,11.4
43,16834.47,2,640,22249.84,24,9701.34,74,0,0,14.4
33,46428.06,3,584,7979.43,84,5941.64,86,2,1,12.31
40,62189.37,0,811,16201.06,36,15792.06,74,0,0,10.81
35,50741.33,3,692,24408.12,36,11640.07,67,2,1,12.55
38,29876.82,1,574,45172.52,36,4121.42,82,2,0,15.41
34,20142.97,3,556,13579.33,36,7227.49,85,1,0,13.81
36,43982.48,2,750,14325.25,24,2648.01,74,1,1,10.2
40,102600.03,0,567,22443.26,24,7194.4,76,1,0,15.16
28,127225.76,3,798,44300.0,36,5327.45,81,1,1,7.89
27,122103.95,1,429,7368.7,36,9288.58,40,2,0,16.96
24,36697.15,3,763,33000.69,36,3984.18,63,1,1,10.69
21,29964.73,2,688,15195.43,48,6539.19,76,2,0,12.17
25,80658.6,2,659,16991.25,48,8174.48,64,4,1,12.86
39,87645.89,3,635,100000.0,12,8764.09,64,1,0,13.95
29,76122.7,2,801,18822.81,84,10660.32,76,0,1,9.52
43,17882.22,2,706,40285.83,60,6807.85,77,1,0,12.54
38,35591.75,3,577,39149.04,84,3689.72,78,0,1,13.08
18,58817.03,1,512,8569.64,36,8796.18,55,0,0,14.62
44,80204.18,1,664,5032.56,60,6776.0,44,1,0,13.05
46,94881.54,2,649,42479.87,36,22576.07,84,2,1,12.24
28,65287.25,3,528,9257.26,60,25610.09,56,0,1,13.84
42,73018.66,3,645,5817.66,36,2054.77,55,1,1,11.21
29,63001.84,2,604,50057.61,36,15020.25,53,3,0,15.25
38,90343.25,3,650,9744.5,48,18356.59,90,0,1,10.65
25,72237.85,0,708,11872.57,48,2109.42,73,0,1,10.99
20,62282.93,3,769,100000.0,48,14464.79,76,5,0,14.18
34,50969.3,2,722,5838.4,24,19849.91,82,0,1,10.16
36,62866.89,3,592,8062.44,36,3134.9,69,0,1,10.43
34,80077.87,3,679,15248.58,84,6397.47,88,0,1,9.81
26,70297.06,3,655,18174.86,72,9762.66,48,1,0,12.05
34,75244.33,3,543,10775.21,48,14334.98,50,0,1,12.3
40,134005.1,2,681,8717.4,48,3015.62,49,1,0,12.08
37,70199.63,0,798,73717.5,24,25771.04,77,0,0,11.49
39,40562.57,1,652,27184.14,36,1064.92,79,0,1,10.94
31,101738.8,2,522,35176.55,36,30447.09,61,5,0,17.82
49,26377.88,2,652,19736.4,48,14048.45,65,2,0,15.76
26,31293.07,1,552,27765.9,60,4351.29,92,0,0,13.5
42,73240.83,3,719,46458.81,48,19233.44,57,1,1,12.69
49,81620.68,2,691,9926.48,24,2841.82,75,0,1,10.75
42,28366.65,1,636,27224.4,36,9090.05,57,2,0,16.17
35,47586.74,2,623,38439.23,36,10285.65,89,1,0,12.77
32,41620.57,3,633,75798.81,60,10261.3,81,0,1,11.8
48,44711.87,2,650,100000.0,36,3499.17,44,3,0,15.56
23,105467.56,3,588,23292.53,48,4934.09,65,2,1,13.27
28,91482.53,3,538,54770.73,60,9198.03,32,4,0,16.1
34,59191.11,3,741,2601.56,36,3917.69,86,0,1,8.22
50,43149.36,2,619,76254.09,24,10630.18,100,0,1,12.15
41,26641.09,2,663,12323.87,48,4384.69,30,5,0,16.2
28,140380.37,3,672,18162.64,24,22026.47,44,3,1,12.89
34,85414.26,2,675,31347.31,48,38664.8,73,0,0,11.4
31,39183.01,2,556,19482.0,60,6018.15,69,0,0,13.21
30,92204.08,1,515,25775.06,36,20338.25,62,4,0,17.04
47,57403.8,3,602,78445.11,48,6553.11,38,1,0,14.25
24,50399.39,3,681,16197.69,84,3176.61,75,2,1,11.72
54,77740.13,3,591,9232.28,48,5293.75,85,1,1,10.53
46,38372.68,3,621,93973.78,120,8826.99,100,0,1,11.69
48,48715.19,3,820,33570.78,36,1357.01,93,0,1,6.76
33,64400.5,3,502,100000.0,60,15148.5,46,3,0,17.19
36,44370.46,3,589,43954.22,60,8830.98,69,0,0,11.77
23,89451.43,3,801,7639.78,72,22038.45,80,0,1,7.85
32,183769.94,3,646,36912.58,24,14885.42,57,1,1,11.82
42,38079.11,1,593,10025.04,36,9135.73,84,0,1,11.97
50,22046.85,1,743,22157.81,24,5676.93,82,0,0,11.03
26,18014.93,3,654,20731.89,84,37155.3,92,0,0,14.26
34,54705.48,3,622,6038.25,36,70960.08,84,0,0,12.16
36,40219.26,3,665,11495.97,72,5772.44,75,1,1,11.08
24,67827.05,3,597,100000.0,36,22978.02,58,1,0,15.36
43,64832.26,3,568,26654.2,24,3996.8,46,2,1,14.35
30,22881.18,3,640,19139.76,36,4502.17,73,1,1,12.6
36,20152.22,3,569,93930.66,48,5506.89,62,3,0,15.3
33,71507.67,1,650,16042.74,60,16069.57,64,2,0,13.47
30,64942.48,3,678,20473.03,36,2765.8,90,1,1,10.0
37,46374.69,3,718,48661.44,72,38176.07,94,0,0,10.93
35,22152.68,3,740,15985.08,36,20699.65,47,2,0,15.41
34,79446.15,2,617,12122.07,60,15701.56,66,2,1,13.56
30,128430.06,1,689,3630.03,60,6040.16,62,1,1,10.93
41,70741.63,3,689,10412.91,36,18573.43,75,0,1,10.97
54,36008.69,3,676,10333.83,12,438.18,29,3,1,14.05
39,61496.24,3,611,25005.56,36,12593.06,43,0,0,13.24
47,26379.21,2,567,13516.05,12,9510.22,67,1,0,15.89
24,112958.57,3,690,100000.0,72,1228.79,84,1,1,10.99
39,62887.75,3,513,9451.2,84,12164.21,71,1,1,14.39
27,20725.2,0,628,67542.84,60,14630.91,82,1,0,16.18
23,49990.86,3,445,26260.01,60,1269.36,73,0,1,14.11
30,79061.47,3,543,41999.76,36,2473.1,92,1,1,11.94
49,49029.21,3,579,40007.24,24,63856.21,96,0,0,13.19
47,50739.63,3,737,3734.66,60,6725.4,56,2,1,10.02
40,28720.28,3,705,21823.83,48,21496.08,85,0,0,12.04
22,84113.69,3,605,17858.19,60,25004.27,79,3,1,13.27
36,40575.45,0,708,8898.32,60,12015.31,100,0,0,10.57
41,16417.99,3,721,31815.24,36,22409.52,55,3,0,15.81
39,47917.96,1,637,86962.5,24,979.57,67,1,1,14.18
19,107870.84,1,539,2595.66,60,6434.76,51,2,0,16.01
29,47469.48,2,633,14363.19,48,372.19,52,1,0,12.41
37,169870.39,1,642,8130.58,60,1413.62,76,0,1,11.65
43,77449.45,3,551,23328.29,36,4693.74,73,0,1,13.11
18,73368.86,3,679,16975.1,36,4165.6,79,0,1,10.29
36,55434.7,2,672,13567.85,36,8445.68,79,0,1,10.46
39,57470.57,3,685,38238.78,60,7937.47,65,1,1,11.87
46,51120.75,3,672,81547.83,48,9262.62,65,1,0,12.74
44,49943.04,3,708,100000.0,36,9649.97,52,2,0,13.65
43,82332.43,3,635,12189.09,48,11304.12,57,2,1,12.7
30,34149.43,0,666,5132.25,48,3105.58,68,1,0,13.34
18,31396.88,3,618,34453.2,36,3925.34,73,0,0,12.94
34,30518.34,3,603,79888.55,36,7809.7,82,3,1,13.75
48,204309.8,3,757,42232.78,36,7931.97,80,0,1,7.79
51,82306.53,3,486,79624.54,36,2746.47,98,0,1,13.29
45,71875.83,3,720,18390.89,48,23898.22,52,2,1,12.3
42,31745.02,3,600,13525.61,36,16727.35,65,1,0,14.37
41,87029.76,3,589,24157.47,36,3429.89,54,2,1,14.02
32,55829.47,3,670,16908.26,36,6578.97,92,1,1,9.24
36,68084.26,2,530,37439.26,36,60448.05,60,3,0,17.71
54,33323.82,2,584,47849.42,120,9514.55,90,1,0,13.82
28,65917.64,1,582,50943.22,24,12036.34,96,0,0,12.48
54,46429.94,3,632,33139.27,48,4407.51,77,1,1,11.76
34,37821.51,3,585,26813.42,36,5924.72,75,1,1,12.22
51,93010.14,1,778,41586.94,60,36729.15,70,2,0,12.37
23,23798.44,3,793,4580.7,72,9075.14,64,3,1,10.92
43,84024.67,3,488,26067.81,36,7548.26,62,2,1,14.93
30,90281.85,3,693,22970.88,60,8165.24,67,0,1,10.8
23,35320.32,0,718,26120.2,36,80000.0,100,0,0,14.27
40,36599.98,3,693,20535.31,24,8432.15,51,3,0,15.14
48,52375.0,3,597,31116.22,36,3533.07,73,0,1,12.42
29,70913.9,3,630,13909.37,36,4207.61,82,1,1,11.53
23,54627.19,3,590,54372.77,36,17690.02,64,1,0,14.24
37,77663.25,3,616,32174.19,36,1942.09,77,0,1,10.84
37,172437.1,2,553,24848.4,36,12715.58,42,3,0,16.31
43,44150.96,3,640,12606.74,60,3929.17,93,1,1,10.48
47,21394.56,1,529,42287.78,36,1262.98,90,1,0,14.7
37,98277.87,2,633,25986.38,12,3040.96,68,1,1,12.09
56,164388.65,0,550,12035.47,48,8329.29,54,1,0,15.39
40,75785.41,2,666,21050.31,36,32701.21,84,3,1,14.03
34,31174.35,2,595,36434.31,24,20197.81,49,1,0,17.1
21,55584.77,3,673,34243.73,24,6040.91,51,5,0,14.6
35,30604.0,3,736,32519.89,48,21422.29,69,2,0,13.81
34,88054.68,3,777,23718.84,36,5671.56,97,0,1,7.98
47,26614.88,3,447,50043.89,72,1869.62,81,0,0,15.21
42,50007.22,0,583,59292.45,36,8275.77,58,1,0,15.09
26,32774.21,1,625,39729.85,12,1797.35,39,4,0,17.12
39,64608.08,3,686,13767.13,36,17879.47,70,0,1,10.35
44,48059.49,3,517,9447.93,120,18140.1,74,0,0,12.99
53,66573.19,3,571,14254.79,48,3361.12,68,0,1,11.3
46,60682.48,3,660,100000.0,36,9373.08,100,0,1,11.05
45,33123.71,3,656,27594.09,12,9284.01,67,0,0,10.76
38,87214.53,3,680,100000.0,48,19379.35,28,2,0,14.64
41,58147.64,3,685,20007.08,36,2333.05,62,0,0,9.46
50,33086.57,2,677,17907.04,48,14757.22,78,1,0,12.4
24,229706.1,3,665,20759.41,48,2171.62,76,3,1,11.49
34,79686.71,3,654,20460.69,36,17627.03,66,2,1,12.22
30,54613.9,3,703,11861.81,24,23451.68,63,2,0,12.84
41,139961.51,2,470,8786.06,60,4148.11,34,1,0,16.37
50,180789.63,3,773,32894.78,48,27422.77,71,0,1,10.18
32,54873.75,2,473,51221.8,60,1679.02,63,1,0,15.72
18,73750.16,3,563,100000.0,36,24332.87,74,1,0,15.0
33,33097.01,2,631,15568.89,60,34147.9,78,0,0,15.32
47,54813.09,0,703,16611.92,24,11450.8,92,0,0,11.25
43,53133.48,3,410,11884.81,36,6663.99,52,3,0,17.57
42,66896.12,2,647,54207.9,60,11074.71,46,2,0,13.39
35,73105.31,1,713,42276.64,60,4430.38,59,2,0,13.39
25,83775.6,2,729,10921.1,36,80000.0,56,2,0,15.41
43,69049.96,0,594,10702.6,60,4507.37,55,1,0,14.61
29,28956.63,3,625,47193.52,60,30254.53,96,0,0,13.82
59,34095.47,3,600,29928.21,36,3861.35,72,1,1,12.9
43,43137.82,3,618,40405.09,72,40006.94,100,0,0,14.44
32,50546.84,3,567,10870.25,48,60616.87,69,1,0,14.32
31,112472.56,3,578,4904.07,48,11920.21,48,2,1,13.39
37,29799.19,3,684,10938.33,48,10793.05,55,1,1,12.96
35,48317.59,3,660,38185.59,48,3113.25,88,0,1,10.81
49,106064.82,3,689,100000.0,60,2763.72,49,3,0,14.39
39,50014.76,3,667,15621.9,36,10915.23,80,1,1,11.59
30,78924.69,3,706,100000.0,12,34828.54,63,1,0,12.72
56,55065.29,2,720,42781.28,72,4683.48,53,2,0,13.41
38,69847.53,1,510,7226.96,60,73712.61,94,0,0,14.88
45,52204.11,3,581,26140.13,36,4402.18,59,1,1,11.95
31,89343.1,3,631,43966.33,36,10192.34,55,2,1,12.9
41,23693.74,1,648,3164.07,60,10219.13,68,1,0,13.69
41,48146.94,2,596,36885.03,24,7320.73,60,1,0,13.68
19,71535.11,3,722,56284.64,36,1049.61,100,0,1,9.19
58,82472.25,3,808,30305.8,24,4363.05,89,0,1,7.8
50,146645.23,0,664,20965.28,48,9893.56,59,5,0,14.65
34,47352.99,2,656,19180.68,12,7361.47,61,2,0,13.0
26,145464.75,3,717,18305.23,48,15309.1,33,2,1,12.88
41,40319.31,3,500,8597.41,60,17271.9,72,1,0,14.71
38,132878.15,2,652,12707.92,48,6373.61,56,3,1,12.98
41,97780.48,3,728,15783.57,36,3095.08,71,2,1,10.84
39,34610.93,3,598,24119.97,24,38113.27,34,3,0,19.2
43,71985.76,3,551,14108.72,36,2089.2,69,1,1,12.32
52,58061.52,3,635,10989.51,48,4467.98,100,0,1,10.09
43,87146.92,3,645,40449.79,48,3463.52,70,1,1,11.95
27,52367.27,2,577,29628.48,12,17093.57,56,3,0,15.74
51,49794.12,1,817,14308.6,60,30243.06,69,0,0,10.63
54,136142.41,2,611,33025.09,60,6811.08,68,1,0,13.53
69,56430.63,0,557,15328.57,36,10196.27,100,0,0,13.86
26,98307.28,0,642,23166.26,36,12441.24,64,0,0,13.03
40,52301.96,2,722,48051.82,60,49217.48,48,3,0,17.34
18,162754.46,3,651,13588.88,60,1375.3,70,0,1,10.58
43,39854.84,3,688,8621.99,120,17055.4,73,3,1,13.57
32,41419.78,3,580,19611.91,36,11807.91,80,0,1,11.22
57,149448.97,3,769,7399.95,72,5592.38,83,0,1,7.8
30,45845.49,0,694,17642.06,24,11228.68,100,0,0,12.53
21,156473.91,2,733,17597.11,36,16997.63,59,1,1,12.69
33,102242.67,0,679,3068.83,48,14518.26,57,4,0,14.84
18,54568.4,3,715,33674.9,36,70157.68,36,1,0,14.8
45,20171.46,1,580,19031.45,48,9204.81,81,2,0,16.41
18,59184.15,3,610,56699.3,36,8324.06,54,2,0,14.6
38,63638.76,3,757,26171.48,72,6759.48,86,0,1,9.17
18,120611.59,2,774,39675.41,48,14086.59,61,1,1,9.48
34,155292.9,1,558,57069.84,72,7847.43,100,0,1,12.14
54,39696.08,3,669,19823.56,12,8210.83,44,1,0,13.33
41,96829.7,3,615,22011.97,48,8248.86,88,1,1,9.68
29,94773.14,3,594,6255.18,36,7082.57,86,0,1,9.64
37,114010.7,2,672,59375.1,48,4408.66,79,2,1,11.13
38,80758.13,3,741,19603.08,60,12309.25,49,2,1,12.04
42,18666.79,2,686,9851.86,36,6093.34,79,1,1,11.71
24,54543.1,3,624,39806.2,36,14968.14,72,2,0,12.8
43,29928.77,3,691,3851.33,60,9052.24,37,0,1,11.97
18,53020.64,3,621,15624.27,48,5505.07,98,0,1,9.42
31,107796.72,3,682,45553.78,36,38747.84,63,1,1,12.51
33,71904.24,3,761,15519.03,48,7315.04,96,0,1,9.53
44,119235.35,2,483,12402.61,48,15105.63,68,3,0,15.4
38,73500.86,0,713,15789.12,60,4023.94,87,1,1,10.43
23,27474.25,2,526,4411.88,12,1068.98,54,3,0,15.11
28,15000.0,3,748,39041.59,48,4596.27,73,1,1,11.88
39,65465.94,3,599,19964.1,48,955.8,72,0,1,11.51
37,52661.72,1,552,17714.53,60,6394.14,64,1,0,15.08
32,33317.32,3,705,17766.41,72,35194.57,54,4,0,15.79
33,21582.19,2,679,22275.97,36,3277.1,14,1,0,14.98
44,38528.52,2,570,37151.15,36,986.3,54,2,0,13.83
32,53279.4,2,549,21127.89,24,36324.84,82,1,0,15.37
37,89279.46,3,635,7410.78,36,5037.4,44,0,1,10.87
59,67048.98,3,553,34905.96,24,7976.55,48,0,0,13.66
23,157131.82,3,565,32822.05,60,17823.62,44,2,0,13.72
19,32165.11,3,659,25962.84,60,13672.92,73,3,0,14.09
45,101583.39,2,572,52062.13,36,17163.02,53,2,0,15.64
31,61597.67,3,684,22568.33,36,19938.92,91,1,0,10.63
34,90835.14,1,769,53589.09,24,1413.59,83,0,1,9.68
30,46078.01,3,638,67898.47,72,1969.73,73,2,0,12.99
35,113892.26,3,660,35096.28,72,26138.63,75,0,1,10.53
53,71477.28,3,811,12108.38,36,3708.05,56,5,1,11.17
46,39828.3,3,554,19838.33,48,4135.46,56,1,0,14.84
46,59443.74,3,745,59342.73,36,2291.95,82,2,1,9.95
23,51858.1,0,735,6646.85,36,5404.85,86,0,1,11.13
26,80298.56,3,718,16097.79,12,5714.05,82,2,1,10.27
18,29499.66,0,753,16741.2,48,3173.34,61,0,0,11.65
29,58828.93,1,672,11024.02,24,2826.85,62,2,1,13.28
47,75900.94,3,603,44280.65,12,11144.07,53,3,0,14.61
43,61072.32,3,737,29775.82,24,3613.13,83,0,1,10.02
35,134344.78,0,740,12470.9,36,4419.08,34,2,0,13.0
37,95264.61,3,738,35753.75,60,910.25,30,4,0,13.11
31,59606.0,3,653,19404.63,36,56285.95,33,2,0,16.67
40,68187.29,3,592,10805.87,72,20781.62,31,2,0,14.74
45,71496.18,3,665,12452.36,36,4940.36,94,1,1,10.33
21,76265.79,3,725,31220.83,36,3297.5,84,2,1,11.13
40,20022.37,2,731,46686.39,36,8191.8,48,1,0,14.14
47,49965.31,3,615,14921.9,36,7970.21,68,0,1,11.26
33,24571.35,3,675,34048.9,24,2262.07,96,0,1,10.27
45,128922.74,3,545,78073.29,36,632.36,79,0,1,12.93
66,57727.58,3,728,8045.78,72,4788.27,100,0,1,8.33
36,53316.2,2,587,29276.37,60,1697.01,67,0,0,12.61
41,102547.19,2,712,42809.9,72,9617.89,58,6,0,15.09
30,77141.36,2,558,20412.04,24,9682.56,50,2,1,14.12
39,30418.9,3,732,59315.54,48,3061.89,70,1,1,11.18
42,57380.33,2,675,100000.0,36,4747.7,86,0,0,11.47
39,48966.9,2,587,28989.36,60,47242.15,71,0,0,15.38
27,21021.06,3,705,18272.06,120,17590.75,63,4,0,15.57
40,39570.31,3,602,48126.4,60,5155.13,92,2,1,12.83
52,53630.64,3,709,43202.56,12,80000.0,79,1,0,13.63
42,55883.78,3,628,2936.39,36,2448.09,67,3,1,13.44
47,24603.92,0,512,21978.31,12,3595.02,56,2,0,16.33
35,119491.36,0,571,16063.75,12,7255.29,65,5,0,17.26
45,56316.24,3,615,30253.42,24,1752.84,78,0,1,11.15
40,61238.53,3,759,18865.18,36,48548.04,55,1,0,12.53
28,76144.26,3,722,20575.56,36,9731.78,47,4,1,12.93
41,37315.13,0,779,11041.65,36,3677.73,61,3,1,13.43
28,78732.68,2,782,39641.16,36,12680.07,69,0,1,10.7
31,48038.36,3,607,82787.62,60,9377.38,94,0,0,10.72
39,34963.11,3,634,11179.78,24,5975.06,49,1,1,14.03
40,84462.97,3,617,7203.74,36,2419.91,74,0,1,10.73
26,146532.76,3,596,22381.78,48,1927.13,65,2,1,12.63
48,92493.87,3,502,21527.26,48,72171.54,65,1,0,14.92
43,104170.74,3,648,56204.17,36,2094.91,97,0,1,9.59
30,43810.19,3,547,8239.08,72,44265.71,71,2,0,16.86
22,22958.15,3,647,14323.2,36,3481.58,53,0,1,12.26
36,146397.75,3,819,3951.45,36,17854.89,85,0,1,7.71
33,205398.84,3,609,66170.29,36,12905.81,84,1,1,11.14
39,151098.02,3,665,26914.91,36,15762.97,51,1,1,13.01
34,48948.72,2,722,15203.09,48,16848.46,48,2,0,13.22
18,29948.05,3,672,7647.87,36,1617.17,77,2,1,11.93
34,31589.83,3,673,8230.64,36,4120.19,69,2,1,11.71
34,21802.08,1,621,30681.45,72,2063.07,61,4,0,16.62
44,56138.26,3,631,9082.09,36,9791.8,89,1,1,11.2
